datetime,temp,humidity,precip,windspeed,cloudcover,conditions
2024-10-18 03:00:00,10.1,99.32,0.0,2.0,61.0,Partially cloudy
2024-10-18 04:00:00,11.1,99.98,0.0,2.6,100.0,Overcast
2024-10-18 05:00:00,10.8,98.67,0.0,0.4,100.0,Overcast
2024-10-18 06:00:00,10.6,99.34,0.0,2.4,92.2,Overcast
2024-10-18 07:00:00,10.3,98.68,0.0,2.3,64.9,Partially cloudy
2024-10-18 08:00:00,10.3,98.68,0.0,3.4,24.2,Partially cloudy
2024-10-18 09:00:00,10.1,99.34,0.0,5.1,24.2,Partially cloudy
2024-10-18 10:00:00,10.2,98.03,0.0,4.2,24.2,Partially cloudy
2024-10-18 11:00:00,10.9,98.66,0.0,4.2,69.0,Partially cloudy
2024-10-18 12:00:00,12.2,90.58,0.0,5.3,72.1,Partially cloudy
2024-10-18 13:00:00,14.8,77.05,0.0,5.6,57.4,Partially cloudy
2024-10-18 14:00:00,16.0,73.7,0.0,5.7,56.0,Partially cloudy
2024-10-18 15:00:00,16.2,74.13,0.0,11.2,49.4,Partially cloudy
2024-10-18 16:00:00,16.3,68.98,0.0,10.6,51.5,Partially cloudy
2024-10-18 17:00:00,16.1,66.27,0.0,9.9,45.5,Partially cloudy
2024-10-18 18:00:00,14.8,72.03,0.0,9.3,27.3,Partially cloudy
2024-10-18 19:00:00,13.6,76.81,0.0,7.1,10.5,Clear
2024-10-18 20:00:00,12.6,81.98,0.0,7.1,31.5,Partially cloudy
2024-10-18 21:00:00,13.0,82.59,0.0,7.4,72.5,Partially cloudy
2024-10-18 22:00:00,13.6,81.62,0.001,7.5,93.7,"Rain, Overcast"
2024-10-18 23:00:00,13.8,79.52,0.001,9.1,80.6,"Rain, Partially cloudy"
2024-10-19 00:00:00,12.8,90.62,0.596,7.8,96.5,"Rain, Overcast"
2024-10-19 01:00:00,13.1,93.68,0.398,7.7,100.0,"Rain, Overcast"
2024-10-19 02:00:00,13.6,93.71,0.0,7.6,100.0,Overcast
2024-10-19 03:00:00,13.6,96.17,0.397,8.1,100.0,"Rain, Overcast"
2024-10-19 04:00:00,14.1,96.19,0.0,8.7,100.0,Overcast
2024-10-19 05:00:00,14.6,93.76,0.199,8.1,100.0,"Rain, Overcast"
2024-10-19 06:00:00,14.6,94.97,1.989,8.9,100.0,"Rain, Overcast"
2024-10-19 07:00:00,14.5,95.57,1.009,8.9,97.2,"Rain, Overcast"
2024-10-19 08:00:00,14.8,95.58,0.202,7.4,97.2,"Rain, Overcast"
2024-10-19 09:00:00,14.8,95.59,0.599,10.6,97.2,"Rain, Overcast"
2024-10-19 10:00:00,15.3,93.77,0.213,14.2,97.2,"Rain, Overcast"
2024-10-19 11:00:00,14.3,90.73,0.599,10.0,93.7,"Rain, Overcast"
2024-10-19 12:00:00,14.8,85.01,0.0,11.4,79.7,Partially cloudy
2024-10-19 13:00:00,15.6,79.7,0.005,9.5,79.7,"Rain, Partially cloudy"
2024-10-19 14:00:00,16.8,68.68,0.0,10.0,33.1,Partially cloudy
2024-10-19 15:00:00,16.0,65.8,0.0,9.4,25.3,Partially cloudy
2024-10-19 16:00:00,17.1,63.02,0.0,9.2,22.5,Partially cloudy
2024-10-19 17:00:00,16.3,60.36,0.0,7.0,24.6,Partially cloudy
2024-10-19 18:00:00,14.3,70.97,0.0,3.9,0.0,Clear
2024-10-19 19:00:00,12.0,80.81,0.0,3.5,1.4,Clear
2024-10-19 20:00:00,10.8,89.23,0.0,4.0,12.5,Clear
2024-10-19 21:00:00,10.6,92.28,0.0,5.2,4.2,Clear
2024-10-19 22:00:00,11.5,90.54,0.0,5.6,1.4,Clear
2024-10-19 23:00:00,11.8,90.56,0.0,4.6,18.2,Clear
2024-10-20 00:00:00,11.6,91.75,0.0,3.8,48.6,Partially cloudy
2024-10-20 01:00:00,11.8,92.38,0.0,3.8,72.3,Partially cloudy
2024-10-20 02:00:00,12.1,89.98,0.0,5.4,68.8,Partially cloudy
2024-10-20 03:00:00,11.8,90.56,0.0,5.4,72.3,Partially cloudy
2024-10-20 04:00:00,12.3,88.82,0.0,5.6,47.8,Partially cloudy
2024-10-20 05:00:00,12.8,86.53,0.0,8.6,68.8,Partially cloudy
2024-10-20 06:00:00,13.5,82.68,0.0,9.8,60.2,Partially cloudy
2024-10-20 07:00:00,13.8,83.25,0.0,11.6,68.8,Partially cloudy
2024-10-20 08:00:00,14.1,83.26,0.0,12.7,68.8,Partially cloudy
2024-10-20 09:00:00,14.6,80.63,0.0,14.7,97.2,Overcast
2024-10-20 10:00:00,15.1,79.7,0.001,14.4,100.0,"Rain, Overcast"
2024-10-20 11:00:00,14.3,92.51,0.403,15.9,100.0,"Rain, Overcast"
2024-10-20 12:00:00,15.1,90.81,0.4,16.7,100.0,"Rain, Overcast"
2024-10-20 13:00:00,16.2,92.02,0.008,19.4,100.0,"Rain, Overcast"
2024-10-20 14:00:00,17.5,89.8,0.001,18.2,100.0,"Rain, Overcast"
2024-10-20 15:00:00,17.6,92.06,0.2,19.1,82.6,"Rain, Partially cloudy"
2024-10-20 16:00:00,17.1,80.96,0.001,16.7,68.8,"Rain, Partially cloudy"
2024-10-20 17:00:00,16.6,77.28,0.0,15.8,56.1,Partially cloudy
2024-10-20 18:00:00,15.8,77.18,0.0,14.0,61.6,Partially cloudy
2024-10-20 19:00:00,15.5,80.22,0.0,15.9,57.3,Partially cloudy
2024-10-20 20:00:00,15.1,80.67,0.0,15.4,49.7,Partially cloudy
2024-10-20 21:00:00,14.8,81.16,0.0,16.0,71.3,Partially cloudy
2024-10-20 22:00:00,14.6,79.04,0.0,13.9,57.1,Partially cloudy
2024-10-20 23:00:00,14.3,81.11,0.0,13.5,56.6,Partially cloudy
2024-10-21 00:00:00,14.3,77.96,0.0,11.5,31.4,Partially cloudy
2024-10-21 01:00:00,14.0,77.42,0.0,9.9,13.9,Clear
2024-10-21 02:00:00,13.5,77.33,0.0,10.2,5.4,Clear
2024-10-21 03:00:00,13.0,79.89,0.0,9.7,3.6,Clear
2024-10-21 04:00:00,12.6,82.0,0.0,8.0,52.5,Partially cloudy
2024-10-21 05:00:00,12.8,83.7,0.0,7.5,68.8,Partially cloudy
2024-10-21 06:00:00,12.8,84.8,0.0,7.9,57.3,Partially cloudy
2024-10-21 07:00:00,12.6,83.1,0.0,6.7,40.0,Partially cloudy
2024-10-21 08:00:00,13.0,79.89,0.0,7.5,57.3,Partially cloudy
2024-10-21 09:00:00,13.1,81.51,0.0,6.2,57.3,Partially cloudy
2024-10-21 10:00:00,13.3,80.99,0.0,6.8,40.0,Partially cloudy
2024-10-21 11:00:00,14.1,75.38,0.0,6.0,13.9,Clear
2024-10-21 12:00:00,14.6,73.0,0.0,6.2,39.7,Partially cloudy
2024-10-21 13:00:00,14.6,76.46,0.0,5.8,57.3,Partially cloudy
2024-10-21 14:00:00,14.6,76.99,0.0,6.4,78.7,Partially cloudy
2024-10-21 15:00:00,14.5,80.09,0.0,7.3,86.1,Partially cloudy
2024-10-21 16:00:00,14.0,82.16,0.0,10.3,77.1,Partially cloudy
2024-10-21 17:00:00,13.5,78.38,0.0,8.7,68.8,Partially cloudy
2024-10-21 18:00:00,12.8,83.7,0.0,7.2,68.8,Partially cloudy
2024-10-21 19:00:00,12.5,85.37,0.0,6.5,67.9,Partially cloudy
2024-10-21 20:00:00,12.1,88.79,0.0,7.2,46.9,Partially cloudy
2024-10-21 21:00:00,12.0,89.37,0.0,6.0,62.2,Partially cloudy
2024-10-21 22:00:00,10.6,93.55,0.0,4.9,17.5,Clear
2024-10-21 23:00:00,10.1,96.7,0.0,7.1,10.5,Clear
2024-10-22 00:00:00,9.8,96.68,0.0,5.7,0.0,Clear
2024-10-22 01:00:00,9.3,96.68,0.0,4.7,0.0,Clear
2024-10-22 02:00:00,9.3,96.68,0.0,4.2,0.0,Clear
2024-10-22 03:00:00,9.5,95.42,0.0,3.9,0.0,Clear
2024-10-22 04:00:00,8.8,96.68,0.0,4.2,0.9,Clear
2024-10-22 05:00:00,8.5,97.34,0.0,4.3,0.9,Clear
2024-10-22 06:00:00,8.6,97.99,0.0,5.0,0.0,Clear
2024-10-22 07:00:00,8.1,99.31,0.0,4.6,10.5,Clear
2024-10-22 08:00:00,8.1,99.31,0.0,5.3,0.0,Clear
2024-10-22 09:00:00,9.8,98.66,0.0,4.3,0.0,Clear
2024-10-22 10:00:00,11.5,91.14,0.0,4.7,40.0,Partially cloudy
2024-10-22 11:00:00,13.6,83.22,0.0,7.3,63.0,Partially cloudy
2024-10-22 12:00:00,14.5,72.5,0.0,11.1,79.7,Partially cloudy
2024-10-22 13:00:00,16.1,71.79,0.0,12.6,76.9,Partially cloudy
2024-10-22 14:00:00,16.1,69.45,0.0,10.8,87.3,Partially cloudy
2024-10-22 15:00:00,16.1,68.54,0.0,11.9,60.1,Partially cloudy
2024-10-22 16:00:00,16.3,73.26,0.0,8.8,43.2,Partially cloudy
2024-10-22 17:00:00,16.1,74.73,0.0,7.5,53.3,Partially cloudy
2024-10-22 18:00:00,14.6,81.73,0.0,6.7,27.2,Partially cloudy
2024-10-22 19:00:00,13.3,88.89,0.0,5.7,47.8,Partially cloudy
2024-10-22 20:00:00,13.0,91.24,0.0,4.8,93.7,Overcast
2024-10-22 21:00:00,13.0,92.45,0.0,5.0,45.4,Partially cloudy
2024-10-22 22:00:00,12.0,93.63,0.0,5.8,41.7,Partially cloudy
2024-10-22 23:00:00,12.5,94.26,0.0,5.3,31.4,Partially cloudy
2024-10-23 00:00:00,12.6,96.13,0.0,3.5,97.2,Overcast
2024-10-23 01:00:00,12.8,93.67,0.0,3.8,88.7,Partially cloudy
2024-10-23 02:00:00,13.1,91.86,0.0,4.6,100.0,Overcast
2024-10-23 03:00:00,13.3,89.49,0.0,4.2,100.0,Overcast
2024-10-23 04:00:00,13.1,91.85,0.0,3.7,97.2,Overcast
2024-10-23 05:00:00,13.1,90.08,0.0,4.2,96.5,Overcast
2024-10-23 06:00:00,13.0,91.25,0.0,3.9,96.5,Overcast
2024-10-23 07:00:00,12.1,93.61,0.0,5.2,96.5,Overcast
2024-10-23 08:00:00,12.1,93.62,0.0,4.3,96.5,Overcast
2024-10-23 09:00:00,13.0,92.44,0.0,5.0,93.7,Overcast
2024-10-23 10:00:00,13.3,89.48,0.0,4.9,93.7,Overcast
2024-10-23 11:00:00,14.3,83.85,0.0,6.3,96.5,Overcast
2024-10-23 12:00:00,15.5,79.7,0.0,7.0,93.7,Overcast
2024-10-23 13:00:00,16.1,74.73,0.0,7.4,82.6,Partially cloudy
2024-10-23 14:00:00,16.3,74.73,0.0,9.7,82.6,Partially cloudy
2024-10-23 15:00:00,16.1,75.16,0.0,9.4,37.0,Partially cloudy
2024-10-23 16:00:00,16.8,71.45,0.0,8.7,56.6,Partially cloudy
2024-10-23 17:00:00,15.6,73.12,0.0,8.5,0.0,Clear
2024-10-23 18:00:00,14.1,75.36,0.0,6.3,0.0,Clear
2024-10-23 19:00:00,13.1,80.41,0.0,5.4,0.0,Clear
2024-10-23 20:00:00,12.5,84.76,0.0,5.2,0.0,Clear
2024-10-23 21:00:00,11.8,84.71,0.0,4.8,0.0,Clear
2024-10-23 22:00:00,11.3,88.72,0.0,3.8,0.0,Clear
2024-10-23 23:00:00,11.3,90.55,0.0,4.4,2.7,Clear
2024-10-24 00:00:00,11.6,88.77,0.0,5.3,0.9,Clear
2024-10-24 01:00:00,11.1,90.51,0.0,4.4,0.0,Clear
2024-10-24 02:00:00,11.1,90.53,0.0,5.5,8.3,Clear
2024-10-24 03:00:00,11.0,91.13,0.0,6.0,0.9,Clear
2024-10-24 04:00:00,10.3,92.31,0.0,5.8,2.7,Clear
2024-10-24 05:00:00,10.3,95.45,0.0,5.6,9.0,Clear
2024-10-24 06:00:00,10.1,94.81,0.198,5.4,8.1,Rain
2024-10-24 07:00:00,9.8,94.8,0.0,4.8,0.0,Clear
2024-10-24 08:00:00,9.5,95.41,0.001,6.0,11.4,Rain
2024-10-24 09:00:00,10.3,95.43,0.0,7.1,10.5,Clear
2024-10-24 10:00:00,11.9,90.53,0.0,8.2,13.3,Clear
2024-10-24 11:00:00,13.9,85.99,0.0,10.6,49.8,Partially cloudy
2024-10-24 12:00:00,16.0,75.16,0.0,10.8,55.2,Partially cloudy
2024-10-24 13:00:00,16.8,70.96,0.0,10.4,49.8,Partially cloudy
2024-10-24 14:00:00,18.0,64.91,0.0,11.5,10.5,Clear
2024-10-24 15:00:00,17.3,65.63,0.0,10.3,10.5,Clear
2024-10-24 16:00:00,17.8,60.76,0.0,8.7,35.1,Partially cloudy
2024-10-24 17:00:00,16.3,69.99,0.0,7.7,70.1,Partially cloudy
2024-10-24 18:00:00,15.3,78.63,0.0,6.7,96.5,Overcast
2024-10-24 19:00:00,15.0,79.64,0.0,8.9,100.0,Overcast
2024-10-24 20:00:00,14.5,82.24,0.0,8.0,97.2,Overcast
2024-10-24 21:00:00,13.6,87.74,0.0,6.0,48.9,Partially cloudy
2024-10-24 22:00:00,13.3,90.65,0.0,6.7,82.4,Partially cloudy
2024-10-24 23:00:00,13.3,93.67,0.0,5.4,54.9,Partially cloudy
2024-10-25 00:00:00,13.3,93.69,0.0,5.8,79.7,Partially cloudy
2024-10-25 01:00:00,13.1,96.14,0.0,5.2,42.0,Partially cloudy
2024-10-25 02:00:00,13.1,96.8,0.0,5.8,43.4,Partially cloudy
2024-10-25 03:00:00,13.0,96.77,0.0,4.4,40.5,Partially cloudy
2024-10-25 04:00:00,12.8,98.06,0.0,3.9,74.6,Partially cloudy
2024-10-25 05:00:00,12.9,98.69,0.0,5.6,100.0,Overcast
2024-10-25 06:00:00,13.8,98.72,0.0,6.5,93.7,Overcast
2024-10-25 07:00:00,14.1,96.83,0.0,5.9,100.0,Overcast
2024-10-25 08:00:00,14.1,98.09,0.0,7.1,97.2,Overcast
2024-10-25 09:00:00,14.5,95.59,0.0,7.1,97.2,Overcast
2024-10-25 10:00:00,15.3,92.57,0.0,6.9,100.0,Overcast
2024-10-25 11:00:00,15.6,90.83,0.0,7.0,100.0,Overcast
2024-10-25 12:00:00,16.0,89.68,0.0,6.2,100.0,Overcast
2024-10-25 13:00:00,16.1,89.13,0.0,6.8,93.7,Overcast
2024-10-25 14:00:00,16.6,88.04,0.0,6.8,96.5,Overcast
2024-10-25 15:00:00,16.6,87.47,0.001,6.4,93.7,"Rain, Overcast"
2024-10-25 16:00:00,15.8,92.59,0.001,7.2,96.5,"Rain, Overcast"
2024-10-25 17:00:00,14.1,90.72,0.398,4.0,96.5,"Rain, Overcast"
2024-10-25 18:00:00,14.0,94.32,0.0,3.6,93.7,Overcast
2024-10-25 19:00:00,14.0,95.53,0.205,4.8,77.1,"Rain, Partially cloudy"
2024-10-25 20:00:00,13.6,93.69,0.0,4.8,8.1,Clear
2024-10-25 21:00:00,12.6,94.88,0.0,5.0,40.5,Partially cloudy
2024-10-25 22:00:00,12.3,98.03,0.0,1.3,57.5,Partially cloudy
2024-10-25 23:00:00,11.8,96.76,0.0,2.3,46.9,Partially cloudy
2024-10-26 00:00:00,11.3,96.75,0.0,2.2,72.3,Partially cloudy
2024-10-26 01:00:00,10.6,96.74,0.0,1.6,25.6,Partially cloudy
2024-10-26 02:00:00,9.8,98.0,0.0,1.3,43.5,Partially cloudy
2024-10-26 03:00:00,9.8,98.67,0.0,2.0,11.9,Clear
2024-10-26 04:00:00,9.3,98.67,0.0,2.3,54.8,Partially cloudy
2024-10-26 05:00:00,10.5,98.68,0.001,1.7,100.0,"Rain, Overcast"
2024-10-26 06:00:00,10.8,98.67,0.0,2.1,68.8,Partially cloudy
2024-10-26 07:00:00,11.1,99.97,0.001,2.5,65.9,"Rain, Partially cloudy"
2024-10-26 08:00:00,10.8,98.67,0.0,1.5,57.3,Partially cloudy
2024-10-26 09:00:00,11.1,99.97,0.0,1.4,57.3,Partially cloudy
2024-10-26 10:00:00,12.3,99.99,0.0,2.9,68.8,Partially cloudy
2024-10-26 11:00:00,12.6,94.9,0.0,2.8,82.6,Partially cloudy
2024-10-26 12:00:00,13.7,94.92,0.198,2.8,97.2,"Rain, Overcast"
2024-10-26 13:00:00,14.8,87.84,0.0,3.9,93.7,Overcast
2024-10-26 14:00:00,14.6,84.97,0.0,2.3,93.7,Overcast
2024-10-26 15:00:00,14.3,89.51,0.0,3.3,96.5,Overcast
2024-10-26 16:00:00,14.1,91.86,0.0,3.8,93.7,Overcast
2024-10-26 17:00:00,14.3,89.52,0.0,3.4,63.1,Partially cloudy
2024-10-26 18:00:00,14.1,84.98,0.0,2.7,82.6,Partially cloudy
2024-10-26 19:00:00,13.6,88.93,0.0,3.8,100.0,Overcast
2024-10-26 20:00:00,13.1,90.65,0.0,3.5,97.2,Overcast
2024-10-26 21:00:00,13.3,91.86,0.0,3.9,37.3,Partially cloudy
2024-10-26 22:00:00,12.1,93.61,0.0,4.6,100.0,Overcast
2024-10-26 23:00:00,11.0,95.47,0.0,5.6,44.1,Partially cloudy
2024-10-27 00:00:00,10.6,98.02,0.0,5.0,69.0,Partially cloudy
2024-10-27 01:00:00,10.6,98.03,0.0,3.0,52.4,Partially cloudy
2024-10-27 01:00:00,9.6,96.7,0.0,4.3,26.5,Partially cloudy
2024-10-27 02:00:00,9.1,98.0,0.0,4.2,40.4,Partially cloudy
2024-10-27 03:00:00,8.5,97.32,0.0,1.9,18.6,Clear
2024-10-27 04:00:00,8.0,97.31,0.0,3.0,5.0,Clear
2024-10-27 05:00:00,8.1,99.31,0.0,2.1,62.0,Partially cloudy
2024-10-27 06:00:00,8.6,97.99,0.0,2.9,74.5,Partially cloudy
2024-10-27 07:00:00,7.6,97.97,0.001,2.1,68.6,"Rain, Partially cloudy"
2024-10-27 08:00:00,8.1,98.63,0.0,2.3,11.4,Clear
2024-10-27 09:00:00,9.6,98.59,0.0,2.9,10.5,Clear
2024-10-27 10:00:00,11.4,80.13,0.0,3.6,10.5,Clear
2024-10-27 11:00:00,13.8,70.37,0.0,2.8,10.5,Clear
2024-10-27 12:00:00,15.0,56.88,0.0,2.5,8.3,Clear
2024-10-27 13:00:00,15.1,58.85,0.0,3.7,24.4,Partially cloudy
2024-10-27 14:00:00,14.6,61.98,0.0,4.0,14.5,Clear
2024-10-27 15:00:00,15.1,63.0,0.0,6.1,40.7,Partially cloudy
2024-10-27 16:00:00,14.3,69.55,0.0,5.4,76.0,Partially cloudy
2024-10-27 17:00:00,12.6,79.25,0.0,5.0,69.0,Partially cloudy
2024-10-27 18:00:00,13.3,81.01,0.0,6.7,39.8,Partially cloudy
2024-10-27 19:00:00,12.5,84.78,0.0,7.9,45.6,Partially cloudy
2024-10-27 20:00:00,11.6,90.55,0.0,8.2,22.6,Partially cloudy
2024-10-27 21:00:00,11.3,93.59,0.0,8.1,28.2,Partially cloudy
2024-10-27 22:00:00,11.1,93.57,0.0,8.3,63.2,Partially cloudy
2024-10-27 23:00:00,11.6,91.76,0.0,8.0,68.8,Partially cloudy
2024-10-28 00:00:00,12.1,88.8,0.0,9.5,51.9,Partially cloudy
2024-10-28 01:00:00,12.1,88.78,0.0,10.0,68.5,Partially cloudy
2024-10-28 02:00:00,12.3,89.38,0.0,9.8,93.7,Overcast
2024-10-28 03:00:00,12.5,87.64,0.0,10.9,97.2,Overcast
2024-10-28 04:00:00,12.3,90.57,0.199,10.5,97.2,"Rain, Overcast"
2024-10-28 05:00:00,12.3,90.57,0.0,8.7,82.6,Partially cloudy
2024-10-28 06:00:00,12.3,89.38,0.0,8.4,69.3,Partially cloudy
2024-10-28 07:00:00,12.1,89.96,0.0,10.0,70.1,Partially cloudy
2024-10-28 08:00:00,12.6,87.64,0.0,9.2,87.2,Partially cloudy
2024-10-28 09:00:00,13.2,87.09,0.0,11.2,96.5,Overcast
2024-10-28 10:00:00,14.5,85.52,0.0,12.7,93.7,Overcast
2024-10-28 11:00:00,15.1,82.33,0.0,12.2,96.5,Overcast
2024-10-28 12:00:00,14.8,87.84,0.001,10.8,96.5,"Rain, Overcast"
2024-10-28 13:00:00,14.6,90.71,0.0,12.3,100.0,Overcast
2024-10-28 14:00:00,14.8,89.59,0.001,10.6,96.5,"Rain, Overcast"
2024-10-28 15:00:00,14.6,91.92,0.199,9.7,96.5,"Rain, Overcast"
2024-10-28 16:00:00,14.8,90.75,0.0,9.2,96.5,Overcast
2024-10-28 17:00:00,14.8,90.77,0.0,10.0,96.5,Overcast
2024-10-28 18:00:00,15.0,89.62,0.001,8.1,100.0,"Rain, Overcast"
2024-10-28 19:00:00,14.8,90.76,0.0,9.2,100.0,Overcast
2024-10-28 20:00:00,14.8,92.54,0.001,8.5,96.5,"Rain, Overcast"
2024-10-28 21:00:00,15.0,91.39,0.0,7.1,96.5,Overcast
2024-10-28 22:00:00,14.6,94.97,0.198,6.1,93.7,"Rain, Overcast"
2024-10-28 23:00:00,14.5,96.84,0.0,7.5,97.2,Overcast
2024-10-29 00:00:00,14.5,96.82,0.398,5.6,96.5,"Rain, Overcast"
2024-10-29 01:00:00,14.0,95.57,0.0,4.7,79.7,Partially cloudy
2024-10-29 02:00:00,13.3,96.79,0.0,4.6,82.5,Partially cloudy
2024-10-29 03:00:00,13.6,98.07,0.0,3.3,97.2,Overcast
2024-10-29 04:00:00,13.6,98.06,0.0,4.0,97.2,Overcast
2024-10-29 05:00:00,13.0,96.78,0.0,4.0,96.5,Overcast
2024-10-29 06:00:00,12.1,97.39,0.0,4.0,97.2,Overcast
2024-10-29 07:00:00,12.2,99.98,0.0,4.6,99.2,Overcast
2024-10-29 08:00:00,13.0,98.69,0.0,4.6,93.7,Overcast
2024-10-29 09:00:00,13.4,96.77,0.0,5.5,93.7,Overcast
2024-10-29 10:00:00,14.3,91.9,0.0,5.0,93.7,Overcast
2024-10-29 11:00:00,14.5,87.79,0.0,6.3,93.7,Overcast
2024-10-29 12:00:00,15.3,79.66,0.0,6.1,93.7,Overcast
2024-10-29 13:00:00,16.1,78.22,0.0,5.3,96.5,Overcast
2024-10-29 14:00:00,15.3,78.62,0.0,5.3,100.0,Overcast
2024-10-29 15:00:00,15.0,81.2,0.0,5.2,100.0,Overcast
2024-10-29 16:00:00,14.8,80.67,0.0,4.7,100.0,Overcast
2024-10-29 17:00:00,14.5,84.99,0.0,3.5,100.0,Overcast
2024-10-29 18:00:00,14.1,87.75,0.0,3.5,100.0,Overcast
2024-10-29 19:00:00,14.0,88.32,0.0,3.1,100.0,Overcast
2024-10-29 20:00:00,14.1,87.77,0.0,2.8,100.0,Overcast
2024-10-29 21:00:00,14.0,86.63,0.0,2.4,100.0,Overcast
2024-10-29 22:00:00,14.1,84.96,0.0,2.3,100.0,Overcast
2024-10-29 23:00:00,14.5,82.81,0.0,2.0,100.0,Overcast
2024-10-30 00:00:00,14.3,82.25,0.0,2.2,100.0,Overcast
2024-10-30 01:00:00,14.1,82.23,0.0,1.9,100.0,Overcast
2024-10-30 02:00:00,13.8,82.18,0.0,3.0,100.0,Overcast
2024-10-30 03:00:00,13.6,83.24,0.0,2.4,100.0,Overcast
2024-10-30 04:00:00,13.3,83.77,0.0,3.6,100.0,Overcast
2024-10-30 05:00:00,13.0,84.86,0.0,3.7,100.0,Overcast
2024-10-30 06:00:00,12.8,83.71,0.0,3.2,100.0,Overcast
2024-10-30 07:00:00,12.6,84.24,0.0,3.5,100.0,Overcast
2024-10-30 08:00:00,12.6,84.8,0.0,3.9,96.5,Overcast
2024-10-30 09:00:00,12.8,84.82,0.0,3.4,96.5,Overcast
2024-10-30 10:00:00,13.3,80.47,0.0,2.7,96.5,Overcast
2024-10-30 11:00:00,14.0,77.41,0.0,4.0,96.5,Overcast
2024-10-30 12:00:00,14.5,74.93,0.0,3.5,96.5,Overcast
2024-10-30 13:00:00,15.0,71.14,0.0,3.0,96.5,Overcast
2024-10-30 14:00:00,15.1,72.1,0.0,3.3,96.5,Overcast
2024-10-30 15:00:00,15.0,71.14,0.0,3.8,96.5,Overcast
2024-10-30 16:00:00,14.6,73.96,0.0,3.7,82.5,Partially cloudy
2024-10-30 17:00:00,14.1,77.94,0.0,2.7,72.7,Partially cloudy
2024-10-30 18:00:00,13.8,79.48,0.0,3.7,96.5,Overcast
2024-10-30 19:00:00,13.1,82.07,0.0,2.8,96.5,Overcast
2024-10-30 20:00:00,12.3,83.62,0.0,3.5,93.7,Overcast
2024-10-30 21:00:00,11.6,87.55,0.0,2.1,50.4,Partially cloudy
2024-10-30 22:00:00,11.5,87.57,0.0,2.6,47.8,Partially cloudy
2024-10-30 23:00:00,11.1,87.55,0.0,2.2,37.3,Partially cloudy
2024-10-31 00:00:00,9.8,91.65,0.0,2.1,62.2,Partially cloudy
2024-10-31 01:00:00,9.6,96.68,0.0,2.7,82.5,Partially cloudy
2024-10-31 02:00:00,11.0,88.14,0.0,1.4,100.0,Overcast
2024-10-31 03:00:00,10.8,87.54,0.0,2.1,100.0,Overcast
2024-10-31 04:00:00,10.6,87.52,0.0,2.2,100.0,Overcast
2024-10-31 05:00:00,10.8,87.54,0.0,1.7,100.0,Overcast
2024-10-31 06:00:00,11.1,86.98,0.0,1.8,100.0,Overcast
2024-10-31 07:00:00,11.3,87.57,0.0,2.1,100.0,Overcast
2024-10-31 08:00:00,11.5,88.16,0.0,2.5,96.5,Overcast
2024-10-31 09:00:00,12.3,85.92,0.0,1.5,96.5,Overcast
2024-10-31 10:00:00,13.0,80.99,0.0,2.4,96.5,Overcast
2024-10-31 11:00:00,13.6,77.86,0.0,3.4,96.5,Overcast
2024-10-31 12:00:00,14.5,73.46,0.0,1.8,96.5,Overcast
2024-10-31 13:00:00,15.1,67.46,0.0,2.5,96.5,Overcast
2024-10-31 14:00:00,15.3,68.82,0.0,2.9,96.5,Overcast
2024-10-31 15:00:00,14.6,72.94,0.0,4.2,96.5,Overcast
2024-10-31 16:00:00,14.1,75.32,0.0,2.2,96.5,Overcast
2024-10-31 17:00:00,12.8,79.28,0.0,3.3,96.5,Overcast
2024-10-31 18:00:00,12.6,85.86,0.0,2.9,96.5,Overcast
2024-10-31 19:00:00,12.8,83.64,0.0,2.6,96.5,Overcast
2024-10-31 20:00:00,12.8,86.49,0.0,2.1,100.0,Overcast
2024-10-31 21:00:00,12.8,86.5,0.0,2.6,100.0,Overcast
2024-10-31 22:00:00,12.6,87.07,0.0,4.3,100.0,Overcast
2024-10-31 23:00:00,12.8,83.7,0.0,2.5,100.0,Overcast
2024-11-01 00:00:00,13.1,85.98,0.0,2.4,100.0,Overcast
2024-11-01 01:00:00,13.0,86.53,0.0,1.7,100.0,Overcast
2024-11-01 02:00:00,12.6,88.81,0.0,3.8,100.0,Overcast
2024-11-01 03:00:00,12.6,83.11,0.0,3.2,100.0,Overcast
2024-11-01 04:00:00,12.3,79.26,0.0,3.2,100.0,Overcast
2024-11-01 05:00:00,12.3,78.19,0.0,4.8,100.0,Overcast
2024-11-01 06:00:00,12.3,76.62,0.0,4.5,100.0,Overcast
2024-11-01 07:00:00,12.1,75.06,0.0,6.3,100.0,Overcast
2024-11-01 08:00:00,12.3,79.24,0.0,6.2,100.0,Overcast
2024-11-01 09:00:00,12.8,74.16,0.0,6.9,96.5,Overcast
2024-11-01 10:00:00,12.8,75.65,0.0,9.2,100.0,Overcast
2024-11-01 11:00:00,12.8,73.18,0.0,8.1,100.0,Overcast
2024-11-01 12:00:00,12.1,76.6,0.0,6.1,100.0,Overcast
2024-11-01 13:00:00,11.7,81.3,0.0,7.5,100.0,Overcast
2024-11-01 14:00:00,12.1,79.22,0.0,6.3,100.0,Overcast
2024-11-01 15:00:00,12.1,81.37,0.0,5.6,100.0,Overcast
2024-11-01 16:00:00,12.1,81.92,0.0,4.9,100.0,Overcast
2024-11-01 17:00:00,12.1,81.37,0.0,5.6,100.0,Overcast
